2026-07-22 11:39:52 | INFO     | __main__ | main:2947 | ================================================================================
2026-07-22 13:32:28 | DEBUG    | httpcore.http11 | atrace:87 | send_request_headers.complete
2026-07-22 13:32:28 | DEBUG    | httpcore.http11 | atrace:87 | send_request_body.started request=<Request [b'POST']>
2026-07-22 13:32:28 | DEBUG    | httpcore.http11 | atrace:87 | send_request_body.complete
2026-07-22 13:32:28 | DEBUG    | httpcore.http11 | atrace:87 | receive_response_headers.started request=<Request [b'POST']>
2026-07-22 13:32:28 | DEBUG    | httpcore.http11 | atrace:87 | receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'Server', b'nginx/1.30.1'), (b'Date', b'Wed, 22 Jul 2026 08:02:28 GMT'), (b'Content-Type', b'application/json'), (b'Content-Length', b'68'), (b'Connection', b'keep-alive'), (b'Strict-Transport-Security', b'max-age=31536000; includeSubDomains; preload'), (b'Access-Control-Allow-Origin', b'*'), (b'Access-Control-Allow-Methods', b'GET, POST, OPTIONS'), (b'Access-Control-Expose-Headers', b'Content-Length,Content-Type,Date,Server,Connection')])
2026-07-22 13:32:28 | INFO     | httpx | _send_single_request:1729 | HTTP Request: POST https://api.telegram.org/bot8986097154:AAGjWbH6RDLiOq3xQu0DNqUtNkCeyxFa3Xc/deleteWebhook "HTTP/1.1 200 OK"
2026-07-22 13:32:28 | DEBUG    | httpcore.http11 | atrace:87 | receive_response_body.started request=<Request [b'POST']>
2026-07-22 13:32:28 | DEBUG    | httpcore.http11 | atrace:87 | receive_response_body.complete
2026-07-22 13:32:28 | DEBUG    | httpcore.http11 | atrace:87 | response_closed.started
2026-07-22 13:32:28 | DEBUG    | httpcore.http11 | atrace:87 | response_closed.complete
2026-07-22 13:32:28 | DEBUG    | telegram.ext.ExtBot | decorator:526 | True
2026-07-22 13:32:28 | DEBUG    | telegram.ext.ExtBot | decorator:527 | Exiting: delete_webhook
2026-07-22 13:32:28 | DEBUG    | telegram.ext.Updater | _start_polling:369 | Bootstrap done
2026-07-22 13:32:28 | DEBUG    | telegram.ext.Updater | start_polling:334 | Waiting for polling to start
2026-07-22 13:32:28 | DEBUG    | telegram.ext.Updater | start_polling:336 | Polling updates from Telegram started
2026-07-22 13:32:28 | DEBUG    | telegram.ext.Updater | _network_loop_retry:683 | Start network loop retry getting Updates
2026-07-22 13:32:28 | DEBUG    | telegram.ext.ExtBot | decorator:524 | Entering: get_updates
2026-07-22 13:32:28 | DEBUG    | httpcore.connection | atrace:87 | connect_tcp.started host='api.telegram.org' port=443 local_address=None timeout=5.0 socket_options=None
2026-07-22 13:32:28 | INFO     | telegram.ext.Application | start:620 | Application started
2026-07-22 13:32:29 | DEBUG    | httpcore.connection | atrace:87 | connect_tcp.complete return_value=<httpcore._backends.anyio.AnyIOStream object at 0x000001BEE5F62B90>
2026-07-22 13:32:29 | DEBUG    | httpcore.connection | atrace:87 | start_tls.started ssl_context=<ssl.SSLContext object at 0x000001BEE5E76450> server_hostname='api.telegram.org' timeout=5.0
2026-07-22 13:32:30 | DEBUG    | httpcore.connection | atrace:87 | start_tls.complete return_value=<httpcore._backends.anyio.AnyIOStream object at 0x000001BEE718DA50>
2026-07-22 13:32:30 | DEBUG    | httpcore.http11 | atrace:87 | send_request_headers.started request=<Request [b'POST']>
2026-07-22 13:32:30 | DEBUG    | httpcore.http11 | atrace:87 | send_request_headers.complete
2026-07-22 13:32:30 | DEBUG    | httpcore.http11 | atrace:87 | send_request_body.started request=<Request [b'POST']>
2026-07-22 13:32:30 | DEBUG    | httpcore.http11 | atrace:87 | send_request_body.complete
2026-07-22 13:32:30 | DEBUG    | httpcore.http11 | atrace:87 | receive_response_headers.started request=<Request [b'POST']>
2026-07-22 13:32:42 | DEBUG    | httpcore.http11 | atrace:87 | receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'Server', b'nginx/1.30.1'), (b'Date', b'Wed, 22 Jul 2026 08:02:42 GMT'), (b'Content-Type', b'application/json'), (b'Content-Length', b'23'), (b'Connection', b'keep-alive'), (b'Strict-Transport-Security', b'max-age=31536000; includeSubDomains; preload'), (b'Access-Control-Allow-Origin', b'*'), (b'Access-Control-Allow-Methods', b'GET, POST, OPTIONS'), (b'Access-Control-Expose-Headers', b'Content-Length,Content-Type,Date,Server,Connection')])
2026-07-22 13:32:42 | INFO     | httpx | _send_single_request:1729 | HTTP Request: POST https://api.telegram.org/bot8986097154:AAGjWbH6RDLiOq3xQu0DNqUtNkCeyxFa3Xc/getUpdates "HTTP/1.1 200 OK"
2026-07-22 13:32:42 | DEBUG    | httpcore.http11 | atrace:87 | receive_response_body.started request=<Request [b'POST']>
2026-07-22 13:32:42 | DEBUG    | httpcore.http11 | atrace:87 | receive_response_body.complete
2026-07-22 13:32:42 | DEBUG    | httpcore.http11 | atrace:87 | response_closed.started
2026-07-22 13:32:42 | DEBUG    | httpcore.http11 | atrace:87 | response_closed.complete
2026-07-22 13:32:42 | DEBUG    | telegram.ext.ExtBot | get_updates:3598 | No new updates found.
2026-07-22 13:32:42 | DEBUG    | telegram.ext.ExtBot | decorator:526 | ()
2026-07-22 13:32:42 | DEBUG    | telegram.ext.ExtBot | decorator:527 | Exiting: get_updates
2026-07-22 13:32:42 | DEBUG    | telegram.ext.ExtBot | decorator:524 | Entering: get_updates
2026-07-22 13:32:42 | DEBUG    | httpcore.http11 | atrace:87 | send_request_headers.started request=<Request [b'POST']>
2026-07-22 13:32:42 | DEBUG    | httpcore.http11 | atrace:87 | send_request_headers.complete
2026-07-22 13:32:42 | DEBUG    | httpcore.http11 | atrace:87 | send_request_body.started request=<Request [b'POST']>
2026-07-22 13:32:42 | DEBUG    | httpcore.http11 | atrace:87 | send_request_body.complete
2026-07-22 13:32:42 | DEBUG    | httpcore.http11 | atrace:87 | receive_response_headers.started request=<Request [b'POST']>
2026-07-22 13:32:43 | DEBUG    | httpcore.http11 | atrace:87 | receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'Server', b'nginx/1.30.1'), (b'Date', b'Wed, 22 Jul 2026 08:02:43 GMT'), (b'Content-Type', b'application/json'), (b'Content-Length', b'318'), (b'Connection', b'keep-alive'), (b'Strict-Transport-Security', b'max-age=31536000; includeSubDomains; preload'), (b'Access-Control-Allow-Origin', b'*'), (b'Access-Control-Allow-Methods', b'GET, POST, OPTIONS'), (b'Access-Control-Expose-Headers', b'Content-Length,Content-Type,Date,Server,Connection')])
2026-07-22 13:32:43 | INFO     | httpx | _send_single_request:1729 | HTTP Request: POST https://api.telegram.org/bot8986097154:AAGjWbH6RDLiOq3xQu0DNqUtNkCeyxFa3Xc/getUpdates "HTTP/1.1 200 OK"
2026-07-22 13:32:43 | DEBUG    | httpcore.http11 | atrace:87 | receive_response_body.started request=<Request [b'POST']>
2026-07-22 13:32:43 | DEBUG    | httpcore.http11 | atrace:87 | receive_response_body.complete
2026-07-22 13:32:43 | DEBUG    | httpcore.http11 | atrace:87 | response_closed.started
2026-07-22 13:32:43 | DEBUG    | httpcore.http11 | atrace:87 | response_closed.complete
2026-07-22 13:32:43 | DEBUG    | telegram.ext.ExtBot | get_updates:3596 | Getting updates: [905087228]
2026-07-22 13:32:43 | DEBUG    | telegram.ext.ExtBot | decorator:526 | (Update(message=Message(channel_chat_created=False, chat=Chat(first_name='Pratyaya', id=8794778262, type=<ChatType.PRIVATE>), date=datetime.datetime(2026, 7, 22, 8, 2, 43, tzinfo=datetime.timezone.utc), delete_chat_photo=False, entities=(MessageEntity(length=6, offset=0, type=<MessageEntityType.BOT_COMMAND>),), from_user=User(first_name='Pratyaya', id=8794778262, is_bot=False, language_code='en'), group_chat_created=False, message_id=15, supergroup_chat_created=False, text='/start'), update_id=905087228),)
2026-07-22 13:32:43 | DEBUG    | telegram.ext.ExtBot | decorator:527 | Exiting: get_updates
2026-07-22 13:32:43 | DEBUG    | telegram.ext.ExtBot | decorator:524 | Entering: get_updates
2026-07-22 13:32:43 | DEBUG    | telegram.ext.Application | _update_fetcher:1160 | Processing update Update(message=Message(channel_chat_created=False, chat=Chat(first_name='Pratyaya', id=8794778262, type=<ChatType.PRIVATE>), date=datetime.datetime(2026, 7, 22, 8, 2, 43, tzinfo=datetime.timezone.utc), delete_chat_photo=False, entities=(MessageEntity(length=6, offset=0, type=<MessageEntityType.BOT_COMMAND>),), from_user=User(first_name='Pratyaya', id=8794778262, is_bot=False, language_code='en'), group_chat_created=False, message_id=15, supergroup_chat_created=False, text='/start'), update_id=905087228)
2026-07-22 13:32:43 | DEBUG    | telegram.ext.ExtBot | decorator:524 | Entering: send_message
2026-07-22 13:32:43 | DEBUG    | httpcore.connection | atrace:87 | close.started
2026-07-22 13:32:43 | DEBUG    | httpcore.http11 | atrace:87 | send_request_headers.started request=<Request [b'POST']>
2026-07-22 13:32:43 | DEBUG    | httpcore.connection | atrace:87 | close.complete
2026-07-22 13:32:43 | DEBUG    | httpcore.http11 | atrace:87 | send_request_headers.complete
2026-07-22 13:32:43 | DEBUG    | httpcore.http11 | atrace:87 | send_request_body.started request=<Request [b'POST']>
2026-07-22 13:32:43 | DEBUG    | httpcore.connection | atrace:87 | connect_tcp.started host='api.telegram.org' port=443 local_address=None timeout=30 socket_options=None
2026-07-22 13:32:43 | DEBUG    | httpcore.http11 | atrace:87 | send_request_body.complete
2026-07-22 13:32:43 | DEBUG    | httpcore.http11 | atrace:87 | receive_response_headers.started request=<Request [b'POST']>
2026-07-22 13:32:43 | DEBUG    | httpcore.connection | atrace:87 | connect_tcp.complete return_value=<httpcore._backends.anyio.AnyIOStream object at 0x000001BEE5E7BED0>
2026-07-22 13:32:43 | DEBUG    | httpcore.connection | atrace:87 | start_tls.started ssl_context=<ssl.SSLContext object at 0x000001BEE5E76210> server_hostname='api.telegram.org' timeout=30
2026-07-22 13:32:43 | DEBUG    | httpcore.connection | atrace:87 | start_tls.complete return_value=<httpcore._backends.anyio.AnyIOStream object at 0x000001BEE5F60FD0>
2026-07-22 13:32:43 | DEBUG    | httpcore.http11 | atrace:87 | send_request_headers.started request=<Request [b'POST']>
2026-07-22 13:32:43 | DEBUG    | httpcore.http11 | atrace:87 | send_request_headers.complete
2026-07-22 13:32:43 | DEBUG    | httpcore.http11 | atrace:87 | send_request_body.started request=<Request [b'POST']>
2026-07-22 13:32:43 | DEBUG    | httpcore.http11 | atrace:87 | send_request_body.complete
2026-07-22 13:32:43 | DEBUG    | httpcore.http11 | atrace:87 | receive_response_headers.started request=<Request [b'POST']>
2026-07-22 13:32:44 | DEBUG    | httpcore.http11 | atrace:87 | receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'Server', b'nginx/1.30.1'), (b'Date', b'Wed, 22 Jul 2026 08:02:44 GMT'), (b'Content-Type', b'application/json'), (b'Content-Length', b'526'), (b'Connection', b'keep-alive'), (b'Strict-Transport-Security', b'max-age=31536000; includeSubDomains; preload'), (b'Access-Control-Allow-Origin', b'*'), (b'Access-Control-Allow-Methods', b'GET, POST, OPTIONS'), (b'Access-Control-Expose-Headers', b'Content-Length,Content-Type,Date,Server,Connection')])
2026-07-22 13:32:44 | INFO     | httpx | _send_single_request:1729 | HTTP Request: POST https://api.telegram.org/bot8986097154:AAGjWbH6RDLiOq3xQu0DNqUtNkCeyxFa3Xc/sendMessage "HTTP/1.1 200 OK"
2026-07-22 13:32:44 | DEBUG    | httpcore.http11 | atrace:87 | receive_response_body.started request=<Request [b'POST']>
2026-07-22 13:32:44 | DEBUG    | httpcore.http11 | atrace:87 | receive_response_body.complete
2026-07-22 13:32:44 | DEBUG    | httpcore.http11 | atrace:87 | response_closed.started
2026-07-22 13:32:44 | DEBUG    | httpcore.http11 | atrace:87 | response_closed.complete
2026-07-22 13:32:44 | DEBUG    | telegram.ext.ExtBot | decorator:526 | Message(channel_chat_created=False, chat=Chat(first_name='Pratyaya', id=8794778262, type=<ChatType.PRIVATE>), date=datetime.datetime(2026, 7, 22, 8, 2, 44, tzinfo=datetime.timezone.utc), delete_chat_photo=False, from_user=User(first_name='Pratyaya Quiz Bot', id=8986097154, is_bot=True, username='PratyayaQuizBot'), group_chat_created=False, message_id=16, reply_markup=InlineKeyboardMarkup(inline_keyboard=((InlineKeyboardButton(text='📢 Join Our Telegram Channel', url='https://t.me/+8fVJibdUvZFjZDQ1'),),)), supergroup_chat_created=False, text='👋 Welcome to Pratyaya Quiz Bot!\n\nPractice BPSC, UPSC, SSC and other competitive exam quizzes.\nAttempt quizzes, improve your score, and prepare smarter.')
2026-07-22 13:32:44 | DEBUG    | telegram.ext.ExtBot | decorator:527 | Exiting: send_message
2026-07-22 13:32:54 | DEBUG    | httpcore.http11 | atrace:87 | receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'Server', b'nginx/1.30.1'), (b'Date', b'Wed, 22 Jul 2026 08:02:54 GMT'), (b'Content-Type', b'application/json'), (b'Content-Length', b'23'), (b'Connection', b'keep-alive'), (b'Strict-Transport-Security', b'max-age=31536000; includeSubDomains; preload'), (b'Access-Control-Allow-Origin', b'*'), (b'Access-Control-Allow-Methods', b'GET, POST, OPTIONS'), (b'Access-Control-Expose-Headers', b'Content-Length,Content-Type,Date,Server,Connection')])
2026-07-22 13:32:54 | INFO     | httpx | _send_single_request:1729 | HTTP Request: POST https://api.telegram.org/bot8986097154:AAGjWbH6RDLiOq3xQu0DNqUtNkCeyxFa3Xc/getUpdates "HTTP/1.1 200 OK"
2026-07-22 13:32:54 | DEBUG    | httpcore.http11 | atrace:87 | receive_response_body.started request=<Request [b'POST']>
2026-07-22 13:32:54 | DEBUG    | httpcore.http11 | atrace:87 | receive_response_body.complete
2026-07-22 13:32:54 | DEBUG    | httpcore.http11 | atrace:87 | response_closed.started
2026-07-22 13:32:54 | DEBUG    | httpcore.http11 | atrace:87 | response_closed.complete
2026-07-22 13:32:54 | DEBUG    | telegram.ext.ExtBot | get_updates:3598 | No new updates found.
2026-07-22 13:32:54 | DEBUG    | telegram.ext.ExtBot | decorator:526 | ()
2026-07-22 13:32:54 | DEBUG    | telegram.ext.ExtBot | decorator:527 | Exiting: get_updates
2026-07-22 13:32:54 | DEBUG    | telegram.ext.ExtBot | decorator:524 | Entering: get_updates
2026-07-22 13:32:54 | DEBUG    | httpcore.http11 | atrace:87 | send_request_headers.started request=<Request [b'POST']>
2026-07-22 13:32:54 | DEBUG    | httpcore.http11 | atrace:87 | send_request_headers.complete
2026-07-22 13:32:54 | DEBUG    | httpcore.http11 | atrace:87 | send_request_body.started request=<Request [b'POST']>
2026-07-22 13:32:54 | DEBUG    | httpcore.http11 | atrace:87 | send_request_body.complete
2026-07-22 13:32:54 | DEBUG    | httpcore.http11 | atrace:87 | receive_response_headers.started request=<Request [b'POST']>
2026-07-22 13:33:05 | DEBUG    | httpcore.http11 | atrace:87 | receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'Server', b'nginx/1.30.1'), (b'Date', b'Wed, 22 Jul 2026 08:03:05 GMT'), (b'Content-Type', b'application/json'), (b'Content-Length', b'23'), (b'Connection', b'keep-alive'), (b'Strict-Transport-Security', b'max-age=31536000; includeSubDomains; preload'), (b'Access-Control-Allow-Origin', b'*'), (b'Access-Control-Allow-Methods', b'GET, POST, OPTIONS'), (b'Access-Control-Expose-Headers', b'Content-Length,Content-Type,Date,Server,Connection')])
2026-07-22 13:33:05 | INFO     | httpx | _send_single_request:1729 | HTTP Request: POST https://api.telegram.org/bot8986097154:AAGjWbH6RDLiOq3xQu0DNqUtNkCeyxFa3Xc/getUpdates "HTTP/1.1 200 OK"
2026-07-22 13:33:05 | DEBUG    | httpcore.http11 | atrace:87 | receive_response_body.started request=<Request [b'POST']>
2026-07-22 13:33:05 | DEBUG    | httpcore.http11 | atrace:87 | receive_response_body.complete
2026-07-22 13:33:05 | DEBUG    | httpcore.http11 | atrace:87 | response_closed.started
2026-07-22 13:33:05 | DEBUG    | httpcore.http11 | atrace:87 | response_closed.complete
2026-07-22 13:33:05 | DEBUG    | telegram.ext.ExtBot | get_updates:3598 | No new updates found.
2026-07-22 13:33:05 | DEBUG    | telegram.ext.ExtBot | decorator:526 | ()
2026-07-22 13:33:05 | DEBUG    | telegram.ext.ExtBot | decorator:527 | Exiting: get_updates
2026-07-22 13:33:05 | DEBUG    | telegram.ext.ExtBot | decorator:524 | Entering: get_updates
2026-07-22 13:33:05 | DEBUG    | httpcore.http11 | atrace:87 | send_request_headers.started request=<Request [b'POST']>
2026-07-22 13:33:05 | DEBUG    | httpcore.http11 | atrace:87 | send_request_headers.complete
2026-07-22 13:33:05 | DEBUG    | httpcore.http11 | atrace:87 | send_request_body.started request=<Request [b'POST']>
2026-07-22 13:33:05 | DEBUG    | httpcore.http11 | atrace:87 | send_request_body.complete
2026-07-22 13:33:05 | DEBUG    | httpcore.http11 | atrace:87 | receive_response_headers.started request=<Request [b'POST']>
2026-07-22 13:33:15 | DEBUG    | httpcore.http11 | atrace:87 | receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'Server', b'nginx/1.30.1'), (b'Date', b'Wed, 22 Jul 2026 08:03:15 GMT'), (b'Content-Type', b'application/json'), (b'Content-Length', b'23'), (b'Connection', b'keep-alive'), (b'Strict-Transport-Security', b'max-age=31536000; includeSubDomains; preload'), (b'Access-Control-Allow-Origin', b'*'), (b'Access-Control-Allow-Methods', b'GET, POST, OPTIONS'), (b'Access-Control-Expose-Headers', b'Content-Length,Content-Type,Date,Server,Connection')])
2026-07-22 13:33:15 | INFO     | httpx | _send_single_request:1729 | HTTP Request: POST https://api.telegram.org/bot8986097154:AAGjWbH6RDLiOq3xQu0DNqUtNkCeyxFa3Xc/getUpdates "HTTP/1.1 200 OK"
2026-07-22 13:33:15 | DEBUG    | httpcore.http11 | atrace:87 | receive_response_body.started request=<Request [b'POST']>
2026-07-22 13:33:15 | DEBUG    | httpcore.http11 | atrace:87 | receive_response_body.complete
2026-07-22 13:33:15 | DEBUG    | httpcore.http11 | atrace:87 | response_closed.started
2026-07-22 13:33:15 | DEBUG    | httpcore.http11 | atrace:87 | response_closed.complete
2026-07-22 13:33:15 | DEBUG    | telegram.ext.ExtBot | get_updates:3598 | No new updates found.
2026-07-22 13:33:15 | DEBUG    | telegram.ext.ExtBot | decorator:526 | ()
2026-07-22 13:33:15 | DEBUG    | telegram.ext.ExtBot | decorator:527 | Exiting: get_updates
2026-07-22 13:33:15 | DEBUG    | telegram.ext.ExtBot | decorator:524 | Entering: get_updates
2026-07-22 13:33:15 | DEBUG    | httpcore.http11 | atrace:87 | send_request_headers.started request=<Request [b'POST']>
2026-07-22 13:33:15 | DEBUG    | httpcore.http11 | atrace:87 | send_request_headers.complete
2026-07-22 13:33:15 | DEBUG    | httpcore.http11 | atrace:87 | send_request_body.started request=<Request [b'POST']>
2026-07-22 13:33:15 | DEBUG    | httpcore.http11 | atrace:87 | send_request_body.complete
2026-07-22 13:33:15 | DEBUG    | httpcore.http11 | atrace:87 | receive_response_headers.started request=<Request [b'POST']>
2026-07-22 13:33:25 | DEBUG    | httpcore.http11 | atrace:87 | receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'Server', b'nginx/1.30.1'), (b'Date', b'Wed, 22 Jul 2026 08:03:26 GMT'), (b'Content-Type', b'application/json'), (b'Content-Length', b'23'), (b'Connection', b'keep-alive'), (b'Strict-Transport-Security', b'max-age=31536000; includeSubDomains; preload'), (b'Access-Control-Allow-Origin', b'*'), (b'Access-Control-Allow-Methods', b'GET, POST, OPTIONS'), (b'Access-Control-Expose-Headers', b'Content-Length,Content-Type,Date,Server,Connection')])
2026-07-22 13:33:25 | INFO     | httpx | _send_single_request:1729 | HTTP Request: POST https://api.telegram.org/bot8986097154:AAGjWbH6RDLiOq3xQu0DNqUtNkCeyxFa3Xc/getUpdates "HTTP/1.1 200 OK"
2026-07-22 13:33:25 | DEBUG    | httpcore.http11 | atrace:87 | receive_response_body.started request=<Request [b'POST']>
2026-07-22 13:33:25 | DEBUG    | httpcore.http11 | atrace:87 | receive_response_body.complete
2026-07-22 13:33:25 | DEBUG    | httpcore.http11 | atrace:87 | response_closed.started
2026-07-22 13:33:25 | DEBUG    | httpcore.http11 | atrace:87 | response_closed.complete
2026-07-22 13:33:25 | DEBUG    | telegram.ext.ExtBot | get_updates:3598 | No new updates found.
2026-07-22 13:33:25 | DEBUG    | telegram.ext.ExtBot | decorator:526 | ()
2026-07-22 13:33:25 | DEBUG    | telegram.ext.ExtBot | decorator:527 | Exiting: get_updates
2026-07-22 13:33:25 | DEBUG    | telegram.ext.ExtBot | decorator:524 | Entering: get_updates
2026-07-22 13:33:25 | DEBUG    | httpcore.http11 | atrace:87 | send_request_headers.started request=<Request [b'POST']>
2026-07-22 13:33:25 | DEBUG    | httpcore.http11 | atrace:87 | send_request_headers.complete
2026-07-22 13:33:25 | DEBUG    | httpcore.http11 | atrace:87 | send_request_body.started request=<Request [b'POST']>
2026-07-22 13:33:25 | DEBUG    | httpcore.http11 | atrace:87 | send_request_body.complete
2026-07-22 13:33:25 | DEBUG    | httpcore.http11 | atrace:87 | receive_response_headers.started request=<Request [b'POST']>
2026-07-22 13:33:28 | DEBUG    | __main__ | _check_scheduled_quizzes:602 | Checking scheduled quizzes at 2026-07-22 13:33:28.467905
2026-07-22 13:33:33 | DEBUG    | httpcore.http11 | atrace:87 | receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'Server', b'nginx/1.30.1'), (b'Date', b'Wed, 22 Jul 2026 08:03:33 GMT'), (b'Content-Type', b'application/json'), (b'Content-Length', b'507'), (b'Connection', b'keep-alive'), (b'Strict-Transport-Security', b'max-age=31536000; includeSubDomains; preload'), (b'Access-Control-Allow-Origin', b'*'), (b'Access-Control-Allow-Methods', b'GET, POST, OPTIONS'), (b'Access-Control-Expose-Headers', b'Content-Length,Content-Type,Date,Server,Connection')])
2026-07-22 13:33:33 | INFO     | httpx | _send_single_request:1729 | HTTP Request: POST https://api.telegram.org/bot8986097154:AAGjWbH6RDLiOq3xQu0DNqUtNkCeyxFa3Xc/getUpdates "HTTP/1.1 200 OK"
2026-07-22 13:33:33 | DEBUG    | httpcore.http11 | atrace:87 | receive_response_body.started request=<Request [b'POST']>
2026-07-22 13:33:33 | DEBUG    | httpcore.http11 | atrace:87 | receive_response_body.complete
2026-07-22 13:33:33 | DEBUG    | httpcore.http11 | atrace:87 | response_closed.started
2026-07-22 13:33:33 | DEBUG    | httpcore.http11 | atrace:87 | response_closed.complete
2026-07-22 13:33:33 | DEBUG    | telegram.ext.ExtBot | get_updates:3596 | Getting updates: [905087229]
2026-07-22 13:33:33 | DEBUG    | telegram.ext.ExtBot | decorator:526 | (Update(message=Message(channel_chat_created=False, chat=Chat(first_name='Pratyaya', id=8794778262, type=<ChatType.PRIVATE>), date=datetime.datetime(2026, 7, 22, 8, 3, 33, tzinfo=datetime.timezone.utc), delete_chat_photo=False, document=Document(file_id='BQACAgUAAxkBAAMRamB5VEWc2TFRl-Ip211f4tFpk_IAAjEfAALU8AhXdqyxz6mdSDE9BA', file_name='ilide_info_ghatnachakra_indian_polity_2024_in_english_join_apna.pdf', file_size=6182143, file_unique_id='AgADMR8AAtTwCFc', mime_type='application/pdf'), from_user=User(first_name='Pratyaya', id=8794778262, is_bot=False, language_code='en'), group_chat_created=False, message_id=17, supergroup_chat_created=False), update_id=905087229),)
2026-07-22 13:33:33 | DEBUG    | telegram.ext.ExtBot | decorator:527 | Exiting: get_updates
2026-07-22 13:33:33 | DEBUG    | telegram.ext.ExtBot | decorator:524 | Entering: get_updates
2026-07-22 13:33:33 | DEBUG    | telegram.ext.Application | _update_fetcher:1160 | Processing update Update(message=Message(channel_chat_created=False, chat=Chat(first_name='Pratyaya', id=8794778262, type=<ChatType.PRIVATE>), date=datetime.datetime(2026, 7, 22, 8, 3, 33, tzinfo=datetime.timezone.utc), delete_chat_photo=False, document=Document(file_id='BQACAgUAAxkBAAMRamB5VEWc2TFRl-Ip211f4tFpk_IAAjEfAALU8AhXdqyxz6mdSDE9BA', file_name='ilide_info_ghatnachakra_indian_polity_2024_in_english_join_apna.pdf', file_size=6182143, file_unique_id='AgADMR8AAtTwCFc', mime_type='application/pdf'), from_user=User(first_name='Pratyaya', id=8794778262, is_bot=False, language_code='en'), group_chat_created=False, message_id=17, supergroup_chat_created=False), update_id=905087229)
2026-07-22 13:33:33 | DEBUG    | httpcore.http11 | atrace:87 | send_request_headers.started request=<Request [b'POST']>
2026-07-22 13:33:33 | DEBUG    | httpcore.http11 | atrace:87 | send_request_headers.complete
2026-07-22 13:33:33 | DEBUG    | httpcore.http11 | atrace:87 | send_request_body.started request=<Request [b'POST']>
2026-07-22 13:33:33 | DEBUG    | httpcore.http11 | atrace:87 | send_request_body.complete
2026-07-22 13:33:33 | DEBUG    | httpcore.http11 | atrace:87 | receive_response_headers.started request=<Request [b'POST']>
2026-07-22 13:33:43 | DEBUG    | httpcore.http11 | atrace:87 | receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'Server', b'nginx/1.30.1'), (b'Date', b'Wed, 22 Jul 2026 08:03:43 GMT'), (b'Content-Type', b'application/json'), (b'Content-Length', b'23'), (b'Connection', b'keep-alive'), (b'Strict-Transport-Security', b'max-age=31536000; includeSubDomains; preload'), (b'Access-Control-Allow-Origin', b'*'), (b'Access-Control-Allow-Methods', b'GET, POST, OPTIONS'), (b'Access-Control-Expose-Headers', b'Content-Length,Content-Type,Date,Server,Connection')])
2026-07-22 13:33:43 | INFO     | httpx | _send_single_request:1729 | HTTP Request: POST https://api.telegram.org/bot8986097154:AAGjWbH6RDLiOq3xQu0DNqUtNkCeyxFa3Xc/getUpdates "HTTP/1.1 200 OK"
2026-07-22 13:33:43 | DEBUG    | httpcore.http11 | atrace:87 | receive_response_body.started request=<Request [b'POST']>
2026-07-22 13:33:43 | DEBUG    | httpcore.http11 | atrace:87 | receive_response_body.complete
2026-07-22 13:33:43 | DEBUG    | httpcore.http11 | atrace:87 | response_closed.started
2026-07-22 13:33:43 | DEBUG    | httpcore.http11 | atrace:87 | response_closed.complete
2026-07-22 13:33:43 | DEBUG    | telegram.ext.ExtBot | get_updates:3598 | No new updates found.
2026-07-22 13:33:43 | DEBUG    | telegram.ext.ExtBot | decorator:526 | ()
2026-07-22 13:33:43 | DEBUG    | telegram.ext.ExtBot | decorator:527 | Exiting: get_updates
2026-07-22 13:33:43 | DEBUG    | telegram.ext.ExtBot | decorator:524 | Entering: get_updates
2026-07-22 13:33:43 | DEBUG    | httpcore.http11 | atrace:87 | send_request_headers.started request=<Request [b'POST']>
2026-07-22 13:33:43 | DEBUG    | httpcore.http11 | atrace:87 | send_request_headers.complete
2026-07-22 13:33:43 | DEBUG    | httpcore.http11 | atrace:87 | send_request_body.started request=<Request [b'POST']>
2026-07-22 13:33:43 | DEBUG    | httpcore.http11 | atrace:87 | send_request_body.complete
2026-07-22 13:33:43 | DEBUG    | httpcore.http11 | atrace:87 | receive_response_headers.started request=<Request [b'POST']>
2026-07-22 13:33:53 | DEBUG    | httpcore.http11 | atrace:87 | receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'Server', b'nginx/1.30.1'), (b'Date', b'Wed, 22 Jul 2026 08:03:53 GMT'), (b'Content-Type', b'application/json'), (b'Content-Length', b'23'), (b'Connection', b'keep-alive'), (b'Strict-Transport-Security', b'max-age=31536000; includeSubDomains; preload'), (b'Access-Control-Allow-Origin', b'*'), (b'Access-Control-Allow-Methods', b'GET, POST, OPTIONS'), (b'Access-Control-Expose-Headers', b'Content-Length,Content-Type,Date,Server,Connection')])
